Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Rwanda,RWA,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-207089010.8,-767754746.8,-184906402.1,-899680445.4,-558355387.6,-745756473,-994652451.7,-678839985.9,-838372775.3
Rwanda,RWA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.380456255,-7.399269377,-9.994683682,-7.303438865,-11.79787353,-15.30937242,-15.95698909,-7.766044961,-7.854538316
Rwanda,RWA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-426823050.3,-485637769.1,-733101822.2,-556662509.1,-945787377.3,-1267250631,-1352463577,-709463499.4,-746888299.5
Rwanda,RWA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,9679180.145,13498709.68,13789572.72,16207042.69,21797761.92,21213785.17,18912536.62,17586957.93,16641244.89,16474941.25,23586919.78,25018672.94,28280757.9,23281644.82,21432641.98,18000347.14,1702272.773,12687450.41,6896775.246,1106100.798,5567491.055,28149408.34,2795513.868,4019765.377,28024974.09,32714482.7,31810000,29673117.24,30620593.03,34510756.86,54606859.42,77021509.97,70182068.61,71439836.62,76054217.25,102691146.3,107205189.4,113691172.8,126177824.8,123435386.7,134039842.9,135052531,142854354.3
Rwanda,RWA,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43122256.08,64131346.26,64202613.22,54347483.72,62135502.75,57147070.18,66360674.42,64856019.57,58940008.63
Rwanda,RWA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.339658581,0,0,0,0,0,0.17719046,0.047249806,0.041718323,0.563453965,0.171710905,0.188917249
Rwanda,RWA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12946000,0,0,0,0,0,13505320.99,3787824.111,3453281.389,47756563.65,15686571.47,17964147.25
Rwanda,RWA,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.83638561,14.97492845,15.54919975,13.32177477,12.78276688,27.67030709,30.07357938,32.05740943,30.33488797
Rwanda,RWA,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.028412,68.12379161,64.3029605,64.77686962,62.4573661,36.54523804,37.41715297,36.81872394,41.46031026
Rwanda,RWA,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707946613,2241945734,2483164904,2594751637,2852509360,3285465201,3420411070,3305778156,3461688133
Rwanda,RWA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556574437.5,595595500.2,505318845.4,593490518,655769809.3,1113884977,1067855541,1086769347,1075855789
Rwanda,RWA,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083973488,1569075778,1864448472,1853788304,1991659975,1918650466,2036154130,1879391065,2032403738
Rwanda,RWA,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.883244131,2.321635104,2.234052326,2.56254943
Rwanda,RWA,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640547926,2164671278,2369767318,2447278822,2647429785,3032535443,3104009671,2966160412,3108259527
Rwanda,RWA,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67398687.16,77274455.79,113397586.3,147472814.8,205079575.4,252929758.2,316401399.1,339617743.2,353428606.3
Rwanda,RWA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.13520239,20.73041755,22.77616727,21.30266811,26.86573127,36.76528412,37.32077171,27.9536103,19.58466127
Rwanda,RWA,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.31522167,16.29916462,13.93120074,15.37552052,15.53092712,22.98017014,22.12945586,22.07324584,20.91906667
Rwanda,RWA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,854,1359.1,1437.5,1361.9,1454.2,1070,1067.1,958.6,995.1,1122.1,1074.4,1066.9,1049.1,936,1074.8,1097.4,1110.1,1114.5,1086.3,1211.9,1105.3,1199.1,1157.7,1065.5,1226.3,1243.8,1282.9,1216.2,1154.6,1042.6,1258.1,962.9,1459.2,1035.3,1139.5,1263,1129.1,972.6,824.8,848.3,913,1028.4,944.3,959.3,1183.6,1137.9,1015,1267.3,1736,1957.5,2083.2,2135.7,2149.6,1975.7,1442.6,1460.5,1282.3,
Rwanda,RWA,Surface area (sq. km),AG.SRF.TOTL.K2,,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340,26340
Rwanda,RWA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,20.22,20.74,21.66,21.55,21.49,22.06,23.82,23.02,24.37,25.96,28.99,29.51,31.37,31.15,37.43,41.73,42.95,41.96,41.14,45.87,47.69,48.9,48.3,47.71,52.02,52.61,51.41,53.41,54.76,55.21,61.15,60,58.43,55.8,50.01,55.2,56.94,63.42,70.92,71.95,78.38,80.08,87.18,94.07,96.66,109.27,115.63,124.48,125.9,134.02,131.69,134.38,139.83,132.89,134.66,137.1,,
Rwanda,RWA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,24.48,32.71,23.99,23.84,26.79,29.35,35.55,34.81,37.49,39.14,39.99,39.35,41.02,39.24,44.02,46.59,48.59,49.27,52.94,53.41,58.37,61.28,60.98,55.57,66.26,60.69,60.54,58.5,66.34,76.02,86.39,91.7,64.29,45.24,54.34,60.65,63.39,71.44,77.8,83.16,79.16,100.18,93.84,93.75,100.61,105.63,106.87,115.92,135.39,140.38,150.5,162.16,165.22,155.01,150.3,140.61,,
Rwanda,RWA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,,25.15,34.1,24.02,24.13,27.5,30.14,36.93,36.3,39.13,40.87,41.56,40.52,42.42,40.53,45.38,47.89,49.98,50.94,55.37,55.14,60.86,63.78,63.97,58.17,70.3,63.95,64.07,61.7,69.33,80.2,90.89,97.15,66.3,43.36,55.65,61.69,64.73,72.81,79.03,84.74,79.9,102.6,94.37,93.77,101.01,105.22,105.5,114.73,135.89,140.48,152.19,164.37,166.86,156.64,151.67,140.68,,
Rwanda,RWA,Cereal production (metric tons),AG.PRD.CREL.MT,,133290,241286,138927,171009,177702,195570,202304,167606,170692,224801,202435,200886,204248,191488,219392,234042,251013,268321,254496,272570,286273,315917,310385,296475,336601,297331,292285,291592,261500,264908,340705,239687,233498,130073,142396,183429,223433,194226,179004,239705,284708,308447,297669,318944,413314,370523,356306,403986,554209,673106,771584,808012,930862,809164,613836,663628,634901,
Rwanda,RWA,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,0.412371134,0.510204082,0.565656566,0.66,0.732673267,0.784313725,0.834951456,0.921305182,1.212121212,1.22605364,1.160714286,1.15942029,1.31147541,1.25748503,1.166180758,1.142857143,1.118881119,1.123287671,1.100671141,1.105263158,1.083870968,1.063291139,1.043478261,1.024390244,1.027811366,1.019184652,1.021377672,1.036513545,1.058823529,1.022727273,0.988636364,0.954545455,0.952941176,1.114285714,1.071428571,0.96,0.8625,0.804878049,0.727482679,0.666666667,0.57,0.501792115,,,,,,,,,,,,,,,,
Rwanda,RWA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Land area (sq. km),AG.LND.TOTL.K2,,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670
Rwanda,RWA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,1212,,,,,1212,,,,,1212,,,,,1212,,,,,1212,,,,,1212,,,,,1212,,,,,1212,,,,,1212,,,,,1212,,,,,1212,,1212,,,,
Rwanda,RWA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.445341856,,,,,,,,,,,,,
Rwanda,RWA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.89014998,12.99554139,13.1009328,13.20632297,13.31171439,13.4171058,13.52249721,13.62788862,13.73327879,13.8386702,13.94406161,14.27644962,14.6088364,14.94122441,15.27361118,15.60599919,16.10052745,16.59505447,17.08958274,17.58410976,18.07863802,18.35427595,18.62991512,18.90555306,19.18119223,19.45683016,19.73246809,,
Rwanda,RWA,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180,3206.000061,3232.000122,3257.999878,3283.999939,3310,3336.000061,3362.000122,3387.999878,3413.999939,3440,3522.000122,3603.999939,3686.000061,3767.999878,3850,3972.000122,4093.999939,4216.000061,4337.999878,4460,4527.999878,4596.000061,4663.999939,4732.000122,4800,4867.999878,,
Rwanda,RWA,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,5.269558168,5.472233482,5.674908796,5.87758411,6.080259424,6.282934739,6.485610053,6.566680178,6.850425618,7.377381435,7.620591812,7.580056749,7.904337252,8.755573571,9.160924199,9.687880016,10.13376571,10.13376571,10.21483583,10.33644102,11.55249291,11.55249291,11.55249291,11.67409809,11.83623835,11.9983786,12.16051885,12.3226591,12.36319416,12.36319416,12.44426429,12.44426429,11.34981759,9.728415079,9.728415079,10.13376571,10.13376571,10.13376571,10.13376571,10.13376571,10.49858127,10.13376571,10.13376571,10.13376571,10.13376571,10.13376571,10.13376571,10.13376571,10.13376571,10.13376571,10.13376571,10.13376571,10.13376571,10.13376571,10.13376571,10.13376571,,
Rwanda,RWA,Land under cereal production (hectares),AG.LND.CREL.HA,,156078,177538,96643,125565,122197,182777,189575,174838,171526,200340,188410,188298,194685,204573,204120,213264,226108,240745,234282,224918,259000,263465,268100,278248,274494,239046,227840,239754,226488,254072,270800,248915,160023,125642,124965,145237,197883,199695,217025,282557,311824,299934,315218,332474,349211,325616,351042,318784,319252,343854,370378,378340,433049,409562,425495,454386,495109,
Rwanda,RWA,Arable land (% of land area),AG.LND.ARBL.ZS,,19.65950547,19.86218079,20.0648561,20.26753141,20.47020673,20.67288204,20.87555736,21.11876773,21.40251317,21.1593028,22.69963518,25.17227402,24.72638833,27.07742197,27.8070531,28.37454398,28.98256992,29.59059587,30.19862181,30.80664775,31.41467369,32.02269964,32.63072558,33.23875152,33.52249696,33.8062424,34.1305229,34.41426834,34.4548034,35.67085529,35.67085529,35.67085529,34.4548034,28.37454398,28.37454398,30.40129712,32.42805026,33.23875152,35.10336441,36.48155655,40.53506283,45.23713012,44.34535874,45.02959079,43.89542053,44.70814557,45.19173105,45.29549823,45.35346555,45.5581696,46.26833974,46.64491206,47.9327118,46.59505472,46.68422988,46.68422988,,
Rwanda,RWA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.161756981,0.160501236,0.15939878,0.158014678,0.156079481,0.153536811,0.150545398,0.147598633,0.144926064,0.138927406,0.144649057,0.155747457,0.148548354,0.157860732,0.157169807,0.155344667,0.153585645,0.151676587,0.149633939,0.147477971,0.145423786,0.143510023,0.141451912,0.138916112,0.134539558,0.12942772,0.124189102,0.119776682,0.116806617,0.120731821,0.124224742,0.131299308,0.135701305,0.117919344,0.119934995,0.124727533,0.124612513,0.11776868,0.115447672,0.113440407,0.121489618,0.132430527,0.12784614,0.127973842,0.122497023,0.121962717,0.120218807,0.117322269,0.114371491,0.111951609,0.110891211,0.109077261,0.109373842,0.103711463,0.101301149,0.098698939,,
Rwanda,RWA,Arable land (hectares),AG.LND.ARBL.HA,,485000,490000,495000,500000,505000,510000,515000,521000,528000,522000,560000,621000,610000,668000,686000,700000,715000,730000,745000,760000,775000,790000,805000,820000,827000,834000,842000,849000,850000,880000,880000,880000,850000,700000,700000,750000,800000,820000,866000,900000,1000000,1116000,1094000,1110880.005,1082900.024,1102949.951,1114880.005,1117439.941,1118869.995,1123920.044,1141439.941,1150729.98,1182500,1149500,1151699.951,1151699.951,,
Rwanda,RWA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,53.30360762,53.70895825,54.11430888,54.51965951,54.92501013,55.33036076,55.73571139,56.05999189,56.62748277,56.91122821,58.69477098,61.12687475,61.00526956,64.20753952,65.34252128,66.43696798,67.49087961,68.09890555,68.78800162,69.51763275,71.34171058,71.94973652,72.55776246,73.2873936,73.73327929,74.17916498,74.66558573,75.11147142,75.19254155,76.16538306,76.08431293,74.46291042,70.12565869,60.1945683,60.1945683,62.62667207,64.65342521,65.46412647,67.32873936,67.69355493,70.89582489,74.21970004,73.12525334,73.60681009,72.26996451,73.08268955,73.1609244,73.26469159,73.3226589,73.12201232,73.62950715,73.60072884,74.68585326,73.34819619,73.43737135,73.43737135,,
Rwanda,RWA,Agricultural land (sq. km),AG.LND.AGRI.K2,,13150,13250,13350,13450,13550,13650,13750,13830,13970,14040,14480,15080,15050,15840,16120,16390,16650,16800,16970,17150,17600,17750,17900,18080,18190,18300,18420,18530,18550,18790,18770,18370,17300,14850,14850,15450,15950,16150,16610,16700,17490,18310,18040,18158.80005,17829.00024,18029.49951,18048.80005,18074.39941,18088.69995,18039.20044,18164.39941,18157.2998,18425,18095,18116.99951,18116.99951,,
Rwanda,RWA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23857404,1.831881023,3.139717355,3.523278636,7.914753123,9.622888534,1.290587831,0.083635843,0.099873849,5.070068571,11.1723383,12.61422362,19.70769347,10.85749803,,
Rwanda,RWA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,20,25,28,33,37,40,43,48,64,64,65,72,80,84,80,80,80,82,82,84,84,84,84,84,85,85,86,88,90,90,87,84,81,78,75,72,69,66,63,60,57,56,,,,,,,,,,,,,,,,
Rwanda,RWA,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,,,,,,,,,,,,,,8.102521703,8.311071535,15.88822355,5.585185185,5.182121108,8.061002179,6.451354384,13.98044187,,,,,,,,,28.32342221,30.00172325,41.24263929,36.04595258,,,,,,,,,,,,,,,,,,,,,,45.91459656,42.51682512,35.54475511,35.92497578,
Rwanda,RWA,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,,,,,,,,,196000000,280000000,796000000,377000000,451000000,740000000,805000000,1930000000,,,,,,,,,8859000000,8705000000,16389000000,14245000000,,,,,,,,,,,,,,,,,,,,,,6.95816E+11,6.77556E+11,6.23522E+11,6.6812E+11,
Rwanda,RWA,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.350392075,-3.310151046,-5.647894402,,,,,,,,,,,,,,,,,,,,,,-1.794666802,-2.377163533,-2.125959215,-3.119016238,
Rwanda,RWA,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11421000000,-7920000000,-15349000000,,,,,,,,,,,,,,,,,,,,,,-98100202371,-1.41868E+11,-1.41854E+11,-2.36933E+11,
Rwanda,RWA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.278430487,7.436973195,5.224366715,,,,,,,,,,,,,,,,,,,,,,11.60289024,11.62967513,9.477862084,,
Rwanda,RWA,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13402000000,17794000000,14198000000,,,,,,,,,,,,,,,,,,,,,,6.34238E+11,6.94054E+11,6.3241E+11,,
Rwanda,RWA,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,,,,,,,,,,,,,,3.098360783,2.172245354,2.768618486,2.311297954,2.494764903,0.988278723,2.263699689,3.70126865,,,,,,,,,3.152104563,,,,,,,,,,,,,,,,,,,,,,,,,2.430295839,4.629783837,5.246898597,5.120145246,
Rwanda,RWA,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,,,,,,,,,,,,756000000,623000000,1461000000,1430000000,1787000000,801000000,2177000000,3997000000,,,,,,,,,6076000000,,,,,,,,,,,,,,,,,,,,,,,,,1.32845E+11,2.76303E+11,3.50099E+11,3.88947E+11,
Rwanda,RWA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.79692027,47.8601031,48.42897426,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06297E+11,1.14512E+11,1.31613E+11,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.917989418,1.870222326,2.856526458,2.170414659,
Rwanda,RWA,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50179201848,1.11614E+11,1.90602E+11,1.64874E+11,
Rwanda,RWA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.76382065,,,42.11691284,,,50.01979446,
Rwanda,RWA,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8143692,,,23.32654953,,,41.45913315,
Rwanda,RWA,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.37244797,,,57.5398941,,,69.83876801,
Rwanda,RWA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.80762863,,,39.61762619,,,47.0031929,
Rwanda,RWA,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8800621,,,50.88278198,,,54.36579514,
Rwanda,RWA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5087204,,,49.04363251,,,55.74546432,
Rwanda,RWA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.24671173,,,35.32194519,,,44.96050262,
Rwanda,RWA,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.84285736,,,58.77758789,,,57.59630966,
Rwanda,RWA,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.14024353,,,17.08734703,,,38.65184402,
Rwanda,RWA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,0.938461582,1.102150686,1.981461268,1.467786247,1.358304155,1.658187274,2.406548365,2.907332486,2.036563948,3.660246052,6.19002757,3.142505158,3.418781421,5.52436161,5.896606334,4.418009756,5.747291437,6.092547343,6.129216996,5.871269814,6.453670538,7.718798255,7.889092118,7.921321018,9.006006795,9.221565943,6.920655555,5.119700284,5.675160606,6.329145184,9.882279766,8.414882651,6.80643599,8.090273982,8.759214222,9.502399748,9.959328604,10.20682429,10.59175673,9.928672497,10.74389939,11.26585356,12.53804107,12.85125291,14.22171148,11.78628797,12.17008171,15.82853921,18.4534179,19.17316066,20.77690647,21.13144986,20.99922824,20.85718518,21.68769776
Rwanda,RWA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,6.015384893,9.784947552,10.13124175,8.123588956,9.240997873,10.00370763,8.988176199,11.09041855,12.72202688,14.56885306,18.02336028,8.961910023,7.005495609,6.529806312,6.334730897,3.23843193,3.223354026,4.142449479,6.283541283,8.449668936,8.538378642,9.534420528,10.26717358,12.54382214,14.51231387,16.35743057,17.07422029,12.99334593,15.21498375,17.90837221,28.45295511,12.97875286,10.21083287,12.47010558,12.70738726,14.11336777,12.48618941,11.44505871,10.35225714,11.61166363,8.317903547,7.259297384,7.33393369,8.601152585,8.85035941,7.193071124,8.396139529,9.158908136,13.41606554,12.47001112,17.31087715,19.16547841,18.93024895,18.95334052,19.57356908
Rwanda,RWA,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,,,,,5.076923311,8.682796866,8.149780484,6.655802709,7.727641469,8.11181611,6.12778519,7.176338411,9.586784479,9.665984003,10.90202175,4.668372102,2.593502585,0.455954235,-0.000370142,-1.506706867,-2.80951941,-2.295254422,-0.474808717,1.496458909,1.255915648,1.032423953,1.625171058,3.979968568,4.64593465,5.869990641,8.60002562,7.250233866,9.314775767,11.2753943,17.69937258,4.201544091,3.15848055,4.225971666,3.676806558,4.38929222,2.349887181,1.030055142,-0.748894552,1.138657709,-2.940479248,-4.338460837,-5.453818346,-4.472403002,-5.661970028,-5.053492061,-4.036485343,-7.012681104,-5.286393927,-7.139157766,-3.996174294,-2.288047559,-2.824627989,-2.752457645,-3.441080661
Rwanda,RWA,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5725,6.046666667,7.46875,6.891666667,4.810833333,3.469166667,7.428333333,6.007923898,8.0625,9.659166667,9.978333333,9.901666667,10.28733333,7.290083333,8.3905,12.84191667,14.01691667,11.25127316,10.25666102,11.85342388
